,Open Time,open,high,low,close,Close Time,DIF,DEA,MACD,EMA,RSI,BBL_70_1.3,BBM_70_1.3,BBU_70_1.3,BBB_70_1.3,BBP_70_1.3
157,2022-07-20 08:00:00,23398.48,24276.74,22906.19,23223.3,2022-07-21 07:59:59.999000064,-3.04,-531.52,528.48,25278.81,64.92,19017.67,25001.32,30984.97,47.87,0.37
158,2022-07-21 08:00:00,23223.3,23442.77,22341.46,23152.19,2022-07-22 07:59:59.999000064,120.71,-401.07,521.78,25220.91,63.31,18962.3,24917.31,30872.32,47.8,0.36
159,2022-07-22 08:00:00,23152.19,23756.49,22500.0,22684.83,2022-07-23 07:59:59.999000064,179.01,-285.06,464.07,25162.63,62.63,18907.37,24833.34,30759.31,47.73,0.36
160,2022-07-23 08:00:00,22684.83,23000.77,21934.57,22451.07,2022-07-24 07:59:59.999000064,204.0,-187.25,391.24,25092.84,58.12,18845.42,24739.03,30632.64,47.65,0.33
161,2022-07-24 08:00:00,22448.58,23014.64,22257.15,22579.68,2022-07-25 07:59:59.999000064,231.51,-103.5,335.0,25018.35,55.89,18786.05,24629.91,30473.77,47.45,0.31
162,2022-07-25 08:00:00,22577.13,22666.0,21250.0,21310.9,2022-07-26 07:59:59.999000064,149.21,-52.95,202.17,24949.58,56.87,18747.92,24504.88,30261.85,46.99,0.33
163,2022-07-26 08:00:00,21310.9,21347.82,20706.5,21254.67,2022-07-27 07:59:59.999000064,78.55,-26.65,105.2,24847.09,45.92,18666.99,24382.55,30098.12,46.88,0.23
164,2022-07-27 08:00:00,21254.67,23112.63,21042.53,22952.45,2022-07-28 07:59:59.999000064,157.73,10.22,147.5,24745.89,45.5,18595.52,24251.27,29907.01,46.64,0.24
165,2022-07-28 08:00:00,22954.31,24199.72,22582.13,23842.93,2022-07-29 07:59:59.999000064,289.0,65.98,223.02,24695.42,58.23,18553.32,24168.96,29784.61,46.47,0.39
166,2022-07-29 08:00:00,23845.25,24442.66,23414.03,23773.75,2022-07-30 07:59:59.999000064,383.04,129.39,253.65,24671.48,63.15,18543.82,24076.48,29609.14,45.96,0.48
167,2022-07-30 08:00:00,23777.28,24668.0,23502.25,23643.51,2022-07-31 07:59:59.999000064,441.96,191.9,250.05,24646.29,62.53,18524.66,23999.0,29473.33,45.62,0.48
168,2022-07-31 08:00:00,23644.64,24194.82,23227.31,23293.32,2022-08-01 07:59:59.999000064,455.15,244.55,210.59,24618.07,61.27,18508.39,23916.13,29323.88,45.22,0.47
169,2022-08-01 08:00:00,23296.36,23509.68,22850.0,23268.01,2022-08-02 07:59:59.999000064,458.28,287.3,170.98,24580.84,57.91,18500.72,23816.17,29131.62,44.64,0.45
170,2022-08-02 08:00:00,23266.9,23459.89,22654.37,22987.79,2022-08-03 07:59:59.999000064,433.15,316.47,116.68,24543.83,57.62,18481.69,23732.71,28983.72,44.25,0.46
171,2022-08-03 08:00:00,22985.93,23647.68,22681.22,22818.37,2022-08-04 07:59:59.999000064,395.01,332.18,62.84,24499.94,54.75,18467.85,23637.44,28807.03,43.74,0.44
172,2022-08-04 08:00:00,22816.91,23223.32,22400.0,22622.98,2022-08-05 07:59:59.999000064,345.05,334.75,10.3,24452.53,53.02,18453.78,23541.37,28628.95,43.22,0.43
173,2022-08-05 08:00:00,22622.41,23472.86,22586.95,23312.42,2022-08-06 07:59:59.999000064,356.97,339.19,17.77,24400.98,50.99,18435.84,23447.38,28458.93,42.75,0.42
174,2022-08-06 08:00:00,23313.56,23354.36,22909.52,22954.21,2022-08-07 07:59:59.999000064,333.66,338.09,-4.43,24370.35,57.31,18425.95,23371.44,28316.92,42.32,0.49
175,2022-08-07 08:00:00,22954.21,23402.0,22844.62,23174.39,2022-08-08 07:59:59.999000064,329.16,336.3,-7.14,24330.46,53.41,18418.83,23284.62,28150.41,41.79,0.47
176,2022-08-08 08:00:00,23174.39,24245.0,23154.25,23810.0,2022-08-09 07:59:59.999000064,372.59,343.56,29.03,24297.89,55.44,18426.12,23194.71,27963.3,41.12,0.5
177,2022-08-09 08:00:00,23810.98,23933.25,22865.0,23149.95,2022-08-10 07:59:59.999000064,349.72,344.79,4.93,24284.18,60.82,18502.62,23081.52,27660.42,39.68,0.58
178,2022-08-10 08:00:00,23151.32,24226.0,22664.69,23954.05,2022-08-11 07:59:59.999000064,391.96,354.22,37.73,24252.27,53.51,18587.02,22957.95,27328.89,38.08,0.52
179,2022-08-11 08:00:00,23954.05,24918.54,23852.13,23934.39,2022-08-12 07:59:59.999000064,419.01,367.18,51.83,24243.87,59.91,18633.47,22874.36,27115.24,37.08,0.63
180,2022-08-12 08:00:00,23933.09,24456.5,23583.0,24403.68,2022-08-13 07:59:59.999000064,472.87,388.32,84.55,24235.11,59.67,18705.57,22781.22,26856.87,35.78,0.64
181,2022-08-13 08:00:00,24401.7,24888.0,24291.22,24441.38,2022-08-14 07:59:59.999000064,512.69,413.19,99.5,24239.8,63.18,18767.39,22705.53,26643.66,34.69,0.72
182,2022-08-14 08:00:00,24443.06,25047.56,24144.0,24305.24,2022-08-15 07:59:59.999000064,527.18,435.99,91.19,24245.53,63.49,18842.0,22628.08,26414.17,33.46,0.74
183,2022-08-15 08:00:00,24305.25,25211.32,23773.22,24094.82,2022-08-16 07:59:59.999000064,515.74,451.94,63.8,24247.21,61.63,18927.38,22547.89,26168.39,32.11,0.74
184,2022-08-16 08:00:00,24093.04,24247.49,23671.22,23854.74,2022-08-17 07:59:59.999000064,481.75,457.9,23.85,24242.87,58.74,19087.24,22443.88,25800.53,29.91,0.75
185,2022-08-17 08:00:00,23856.15,24446.71,23180.4,23342.66,2022-08-18 07:59:59.999000064,408.78,448.08,-39.3,24231.98,55.56,19261.5,22340.04,25418.58,27.56,0.75
186,2022-08-18 08:00:00,23342.66,23600.0,23111.04,23191.2,2022-08-19 07:59:59.999000064,334.87,425.44,-90.57,24206.92,49.27,19414.98,22242.01,25069.04,25.42,0.69
187,2022-08-19 08:00:00,23191.45,23208.67,20783.57,20834.39,2022-08-20 07:59:59.999000064,85.14,357.38,-272.24,24178.32,47.54,19593.11,22143.17,24693.24,23.03,0.71
188,2022-08-20 08:00:00,20834.39,21382.85,20761.9,21140.07,2022-08-21 07:59:59.999000064,-87.11,268.48,-355.59,24084.12,29.77,19711.13,22025.21,24339.28,21.01,0.24
189,2022-08-21 08:00:00,21140.07,21800.0,21069.11,21515.61,2022-08-22 07:59:59.999000064,-191.11,176.56,-367.67,24001.19,33.3,19831.45,21921.14,24010.84,19.07,0.31
190,2022-08-22 08:00:00,21516.7,21548.71,20890.18,21399.83,2022-08-23 07:59:59.999000064,-279.64,85.32,-364.97,23931.21,37.51,19889.51,21848.89,23808.26,17.94,0.42
191,2022-08-23 08:00:00,21400.75,21684.87,20890.14,21529.12,2022-08-24 07:59:59.999000064,-335.51,1.15,-336.67,23859.93,36.73,19875.38,21833.4,23791.41,17.94,0.39
192,2022-08-24 08:00:00,21529.11,21900.0,21145.0,21368.08,2022-08-25 07:59:59.999000064,-388.31,-76.74,-311.57,23794.27,38.28,19866.73,21824.72,23782.71,17.94,0.42
193,2022-08-25 08:00:00,21368.05,21819.88,21310.15,21559.04,2022-08-26 07:59:59.999000064,-410.01,-143.39,-266.62,23725.93,37.04,19851.76,21807.35,23762.94,17.94,0.39
194,2022-08-26 08:00:00,21559.04,21886.77,20107.9,20241.05,2022-08-27 07:59:59.999000064,-527.48,-220.21,-307.27,23664.89,39.58,19880.3,21823.9,23767.5,17.81,0.43
195,2022-08-27 08:00:00,20239.14,20402.93,19800.0,20037.6,2022-08-28 07:59:59.999000064,-629.74,-302.11,-327.62,23568.39,30.36,19872.84,21820.62,23768.4,17.85,0.09
196,2022-08-28 08:00:00,20037.6,20171.18,19520.0,19555.61,2022-08-29 07:59:59.999000064,-741.12,-389.92,-351.21,23468.93,29.22,19919.05,21835.86,23752.67,17.56,0.03
197,2022-08-29 08:00:00,19555.61,20433.62,19550.79,20285.73,2022-08-30 07:59:59.999000064,-761.7,-464.27,-297.43,23358.69,26.63,19882.01,21821.31,23760.61,17.77,-0.08
198,2022-08-30 08:00:00,20287.2,20576.25,19540.0,19811.66,2022-08-31 07:59:59.999000064,-806.96,-532.81,-274.15,23272.17,36.03,19872.97,21817.22,23761.47,17.82,0.11
199,2022-08-31 08:00:00,19813.03,20490.0,19797.94,20050.02,2022-09-01 07:59:59.999000064,-814.21,-589.09,-225.12,23174.73,33.04,19842.6,21804.21,23765.82,17.99,-0.01
200,2022-09-01 08:00:00,20048.44,20208.37,19565.66,20131.46,2022-09-02 07:59:59.999000064,-804.12,-632.1,-172.02,23086.67,35.92,19844.79,21805.07,23765.35,17.98,0.05
201,2022-09-02 08:00:00,20132.64,20441.26,19755.29,19951.86,2022-09-03 07:59:59.999000064,-801.37,-665.95,-135.42,23003.46,36.98,19816.71,21791.11,23765.51,18.12,0.08
202,2022-09-03 08:00:00,19950.98,20055.93,19652.72,19831.9,2022-09-04 07:59:59.999000064,-799.66,-692.69,-106.96,22917.47,35.6,19779.73,21772.73,23765.72,18.31,0.04
203,2022-09-04 08:00:00,19832.45,20029.23,19583.1,20000.3,2022-09-05 07:59:59.999000064,-775.77,-709.31,-66.46,22830.57,34.67,19734.08,21749.03,23763.99,18.53,0.02
204,2022-09-05 08:00:00,20000.3,20057.27,19633.83,19796.84,2022-09-06 07:59:59.999000064,-764.44,-720.33,-44.11,22750.84,37.19,19704.11,21734.21,23764.31,18.68,0.07
205,2022-09-06 08:00:00,19795.34,20180.0,18649.51,18790.61,2022-09-07 07:59:59.999000064,-827.12,-741.69,-85.43,22667.59,35.38,19674.21,21720.67,23767.14,18.84,0.03
206,2022-09-07 08:00:00,18790.61,19464.06,18510.77,19292.84,2022-09-08 07:59:59.999000064,-826.74,-758.7,-68.04,22558.38,28.05,19615.03,21699.38,23783.73,19.21,-0.2
207,2022-09-08 08:00:00,19292.85,19458.25,19012.0,19319.77,2022-09-09 07:59:59.999000064,-814.88,-769.94,-44.94,22466.39,35.35,19584.17,21687.52,23790.87,19.4,-0.07
208,2022-09-09 08:00:00,19320.54,21597.22,19291.75,21360.11,2022-09-10 07:59:59.999000064,-633.53,-742.66,109.13,22377.78,35.74,19560.7,21678.64,23796.58,19.54,-0.06
209,2022-09-10 08:00:00,21361.62,21810.8,21111.13,21648.34,2022-09-11 07:59:59.999000064,-461.24,-686.37,225.13,22349.15,56.81,19623.27,21708.38,23793.49,19.21,0.42
210,2022-09-11 08:00:00,21647.21,21860.0,21350.0,21826.87,2022-09-12 07:59:59.999000064,-306.75,-610.45,303.7,22329.38,58.87,19693.14,21742.58,23792.03,18.85,0.48
211,2022-09-12 08:00:00,21826.87,22488.0,21538.51,22395.74,2022-09-13 07:59:59.999000064,-136.84,-515.73,378.89,22315.22,60.18,19764.5,21778.46,23792.42,18.49,0.51
212,2022-09-13 08:00:00,22395.44,22799.0,19860.0,20173.57,2022-09-14 07:59:59.999000064,-179.43,-448.47,269.04,22317.48,64.1,19807.74,21809.3,23810.85,18.36,0.65
213,2022-09-14 08:00:00,20173.62,20541.48,19617.62,20226.71,2022-09-15 07:59:59.999000064,-206.51,-400.08,193.57,22257.09,45.13,19807.66,21809.26,23810.86,18.36,0.09
214,2022-09-15 08:00:00,20227.17,20330.24,19497.0,19701.88,2022-09-16 07:59:59.999000064,-267.24,-373.51,106.27,22199.91,45.56,19797.11,21804.45,23811.78,18.41,0.11
215,2022-09-16 08:00:00,19701.88,19890.0,19320.01,19803.3,2022-09-17 07:59:59.999000064,-303.69,-359.54,55.86,22129.54,42.08,19743.73,21776.97,23810.21,18.67,-0.01
216,2022-09-17 08:00:00,19803.3,20189.0,19748.08,20113.62,2022-09-18 07:59:59.999000064,-304.03,-348.44,44.42,22064.02,43.0,19695.61,21751.38,23807.15,18.9,0.03
217,2022-09-18 08:00:00,20112.61,20117.26,19335.62,19416.18,2022-09-19 07:59:59.999000064,-356.46,-350.05,-6.42,22009.05,45.85,19659.09,21730.24,23801.4,19.06,0.11
218,2022-09-19 08:00:00,19417.45,19686.2,18232.56,19537.02,2022-09-20 07:59:59.999000064,-383.84,-356.8,-27.04,21936.04,40.84,19612.04,21709.62,23807.2,19.32,-0.05
219,2022-09-20 08:00:00,19537.02,19634.62,18711.87,18875.0,2022-09-21 07:59:59.999000064,-453.73,-376.19,-77.54,21868.47,42.03,19596.36,21703.53,23810.69,19.42,-0.01
220,2022-09-21 08:00:00,18874.31,19956.0,18125.98,18461.36,2022-09-22 07:59:59.999000064,-536.31,-408.21,-128.1,21784.12,37.48,19576.27,21697.0,23817.72,19.55,-0.17
221,2022-09-22 08:00:00,18461.36,19550.17,18356.39,19401.63,2022-09-23 07:59:59.999000064,-519.9,-430.55,-89.35,21690.53,34.91,19504.28,21671.66,23839.04,20.0,-0.24
222,2022-09-23 08:00:00,19401.63,19500.0,18531.42,19289.91,2022-09-24 07:59:59.999000064,-510.02,-446.45,-63.58,21626.05,44.38,19465.38,21654.7,23844.03,20.22,-0.01
223,2022-09-24 08:00:00,19288.57,19316.14,18805.34,18920.5,2022-09-25 07:59:59.999000064,-525.94,-462.34,-63.6,21560.2,43.55,19416.59,21632.68,23848.77,20.49,-0.03
224,2022-09-25 08:00:00,18921.99,19180.21,18629.2,18807.38,2022-09-26 07:59:59.999000064,-541.44,-478.16,-63.28,21485.89,40.84,19345.86,21600.2,23854.55,20.87,-0.09
225,2022-09-26 08:00:00,18809.13,19318.96,18680.72,19227.82,2022-09-27 07:59:59.999000064,-513.88,-485.31,-28.57,21410.49,40.01,19279.76,21571.77,23863.77,21.25,-0.1
226,2022-09-27 08:00:00,19226.68,20385.86,18816.32,19079.13,2022-09-28 07:59:59.999000064,-498.29,-487.9,-10.39,21348.97,44.58,19209.8,21525.97,23842.14,21.52,0.0
227,2022-09-28 08:00:00,19078.1,19790.0,18471.28,19412.82,2022-09-29 07:59:59.999000064,-453.78,-481.08,27.3,21285.0,43.3,19136.54,21464.25,23791.95,21.69,-0.01
228,2022-09-29 08:00:00,19412.82,19645.52,18843.01,19591.51,2022-09-30 07:59:59.999000064,-399.48,-464.76,65.28,21232.27,47.04,19077.41,21409.81,23742.22,21.79,0.07
229,2022-09-30 08:00:00,19590.54,20185.0,19155.36,19422.61,2022-10-01 07:59:59.999000064,-365.85,-444.98,79.12,21186.02,48.99,19026.05,21358.93,23691.81,21.84,0.12
230,2022-10-01 08:00:00,19422.61,19484.0,19159.42,19310.95,2022-10-02 07:59:59.999000064,-344.25,-424.83,80.58,21136.35,47.2,18969.95,21312.33,23654.71,21.98,0.1
231,2022-10-02 08:00:00,19312.24,19395.91,18920.35,19056.8,2022-10-03 07:59:59.999000064,-343.67,-408.6,64.92,21084.96,45.99,18911.94,21267.52,23623.11,22.15,0.08
232,2022-10-03 08:00:00,19057.74,19719.1,18959.68,19629.08,2022-10-04 07:59:59.999000064,-293.66,-385.61,91.96,21027.86,43.22,18846.39,21217.25,23588.11,22.35,0.04
233,2022-10-04 08:00:00,19629.08,20475.0,19490.6,20337.82,2022-10-05 07:59:59.999000064,-194.58,-347.41,152.82,20988.46,50.53,18809.8,21193.22,23576.64,22.49,0.17
234,2022-10-05 08:00:00,20337.82,20365.6,19730.0,20158.26,2022-10-06 07:59:59.999000064,-129.07,-303.74,174.67,20970.13,57.87,18793.08,21180.12,23567.16,22.54,0.32
235,2022-10-06 08:00:00,20158.26,20456.6,19853.0,19960.67,2022-10-07 07:59:59.999000064,-92.03,-261.4,169.37,20947.26,55.59,18764.36,21140.18,23515.99,22.48,0.29
236,2022-10-07 08:00:00,19960.67,20068.82,19320.0,19530.09,2022-10-08 07:59:59.999000064,-96.31,-228.38,132.07,20919.47,53.08,18740.28,21084.68,23429.08,22.24,0.26
237,2022-10-08 08:00:00,19530.09,19627.38,19237.14,19417.96,2022-10-09 07:59:59.999000064,-107.51,-204.21,96.69,20880.33,47.93,18705.97,21024.01,23342.05,22.05,0.18
238,2022-10-09 08:00:00,19416.52,19558.0,19316.04,19439.02,2022-10-10 07:59:59.999000064,-113.38,-186.04,72.66,20839.1,46.63,18669.33,20963.61,23257.89,21.89,0.16
239,2022-10-10 08:00:00,19439.96,19525.0,19020.25,19131.87,2022-10-11 07:59:59.999000064,-141.19,-177.07,35.88,20799.68,46.96,18631.84,20908.52,23185.19,21.78,0.18
240,2022-10-11 08:00:00,19131.87,19268.09,18860.0,19060.0,2022-10-12 07:59:59.999000064,-167.11,-175.08,7.97,20752.7,43.2,18586.86,20849.45,23112.03,21.7,0.12
241,2022-10-12 08:00:00,19060.0,19238.31,18965.88,19155.53,2022-10-13 07:59:59.999000064,-177.88,-175.64,-2.24,20705.02,42.33,18539.24,20793.36,23047.48,21.68,0.12
242,2022-10-13 08:00:00,19155.1,19513.79,18190.0,19375.13,2022-10-14 07:59:59.999000064,-166.78,-173.87,7.09,20661.36,43.95,18495.52,20741.05,22986.57,21.65,0.15
243,2022-10-14 08:00:00,19375.58,19951.87,19070.37,19176.93,2022-10-15 07:59:59.999000064,-171.99,-173.49,1.5,20625.14,47.66,18458.98,20694.67,22930.36,21.61,0.2
244,2022-10-15 08:00:00,19176.93,19227.68,18975.18,19069.39,2022-10-16 07:59:59.999000064,-182.69,-175.33,-7.36,20584.35,44.75,18425.95,20635.57,22845.19,21.42,0.17
245,2022-10-16 08:00:00,19068.4,19425.84,19063.74,19262.98,2022-10-17 07:59:59.999000064,-173.55,-174.98,1.42,20541.64,43.18,18387.63,20580.06,22772.49,21.31,0.16
246,2022-10-17 08:00:00,19262.98,19676.96,19152.03,19549.86,2022-10-18 07:59:59.999000064,-141.53,-168.29,26.76,20505.63,46.83,18360.66,20524.18,22687.71,21.08,0.21
247,2022-10-18 08:00:00,19548.48,19706.66,19091.0,19327.44,2022-10-19 07:59:59.999000064,-132.57,-161.14,28.57,20478.66,51.79,18356.93,20463.29,22569.65,20.59,0.28
248,2022-10-19 08:00:00,19327.44,19360.16,19065.97,19123.97,2022-10-20 07:59:59.999000064,-140.27,-156.97,16.7,20446.24,48.01,18337.82,20408.66,22479.51,20.29,0.24
249,2022-10-20 08:00:00,19123.35,19347.82,18900.0,19041.92,2022-10-21 07:59:59.999000064,-151.25,-155.83,4.57,20408.97,44.72,18335.47,20339.65,22343.84,19.71,0.2
250,2022-10-21 08:00:00,19041.92,19250.0,18650.0,19164.37,2022-10-22 07:59:59.999000064,-148.36,-154.33,5.97,20370.46,43.42,18336.54,20269.78,22203.02,19.08,0.18
251,2022-10-22 08:00:00,19164.37,19257.0,19112.72,19204.35,2022-10-23 07:59:59.999000064,-141.22,-151.71,10.49,20336.49,45.99,18365.95,20194.96,22023.97,18.11,0.22
252,2022-10-23 08:00:00,19204.29,19695.0,19070.11,19570.4,2022-10-24 07:59:59.999000064,-104.81,-142.33,37.52,20304.6,46.85,18410.2,20120.12,21830.04,17.0,0.23
253,2022-10-24 08:00:00,19570.4,19601.15,19157.0,19329.72,2022-10-25 07:59:59.999000064,-94.29,-132.72,38.43,20283.91,54.13,18471.18,20052.48,21633.78,15.77,0.35
254,2022-10-25 08:00:00,19330.6,20415.87,19237.0,20080.07,2022-10-26 07:59:59.999000064,-25.12,-111.2,86.08,20257.06,49.3,18531.48,19984.44,21437.41,14.54,0.27
255,2022-10-26 08:00:00,20079.02,21020.0,20050.41,20771.59,2022-10-27 07:59:59.999000064,84.52,-72.06,156.58,20252.04,61.11,18609.69,19930.49,21251.28,13.25,0.56
256,2022-10-27 08:00:00,20771.61,20872.21,20200.0,20295.11,2022-10-28 07:59:59.999000064,131.46,-31.35,162.81,20266.68,68.52,18677.94,19893.76,21109.57,12.22,0.86
257,2022-10-28 08:00:00,20295.11,20750.0,20000.09,20591.84,2022-10-29 07:59:59.999000064,190.4,13.0,177.4,20267.48,59.95,18749.36,19852.38,20955.4,11.11,0.7
258,2022-10-29 08:00:00,20591.84,21085.0,20554.01,20809.67,2022-10-30 07:59:59.999000064,251.79,60.75,191.03,20276.62,63.09,18750.48,19848.92,20947.35,11.07,0.84
259,2022-10-30 08:00:00,20809.68,20931.21,20515.0,20627.48,2022-10-31 07:59:59.999000064,282.48,105.1,177.38,20291.63,65.26,18753.99,19844.2,20934.4,10.99,0.94
260,2022-10-31 08:00:00,20627.48,20845.92,20237.95,20490.74,2022-11-01 07:59:59.999000064,292.4,142.56,149.84,20301.09,61.93,18765.87,19831.49,20897.12,10.75,0.87
261,2022-11-01 08:00:00,20490.74,20700.0,20330.74,20483.62,2022-11-02 07:59:59.999000064,296.27,173.3,122.97,20306.44,59.44,18776.23,19818.49,20860.76,10.52,0.82
262,2022-11-02 08:00:00,20482.81,20800.0,20048.04,20151.84,2022-11-03 07:59:59.999000064,269.46,192.53,76.93,20311.4,59.29,18790.66,19803.54,20816.43,10.23,0.84
263,2022-11-03 08:00:00,20151.84,20393.32,20031.24,20207.82,2022-11-04 07:59:59.999000064,249.85,204.0,45.85,20306.91,53.16,18801.66,19786.17,20770.68,9.95,0.69
264,2022-11-04 08:00:00,20207.12,21302.05,20180.96,21148.52,2022-11-05 07:59:59.999000064,306.68,224.53,82.15,20304.1,54.03,18819.74,19766.86,20713.98,9.58,0.73
265,2022-11-05 08:00:00,21148.52,21480.65,21080.65,21299.37,2022-11-06 07:59:59.999000064,359.74,251.57,108.17,20327.89,65.78,18811.63,19779.85,20748.07,9.79,1.21
266,2022-11-06 08:00:00,21299.37,21365.27,20886.13,20905.58,2022-11-07 07:59:59.999000064,365.8,274.42,91.38,20355.25,67.25,18802.36,19797.87,20793.38,10.06,1.25
267,2022-11-07 08:00:00,20905.58,21069.77,20384.89,20591.13,2022-11-08 07:59:59.999000064,341.3,287.8,53.5,20370.75,59.94,18807.89,19817.16,20826.43,10.19,1.04
268,2022-11-08 08:00:00,20590.67,20700.88,17166.83,18547.23,2022-11-09 07:59:59.999000064,155.17,261.27,-106.1,20376.95,54.76,18807.74,19821.49,20835.25,10.23,0.88
269,2022-11-09 08:00:00,18545.38,18587.76,15588.0,15922.81,2022-11-10 07:59:59.999000064,-201.79,168.66,-370.45,20325.35,33.94,18770.69,19803.38,20836.08,10.43,-0.11
270,2022-11-10 08:00:00,15922.68,18199.0,15754.26,17601.15,2022-11-11 07:59:59.999000064,-345.27,65.87,-411.14,20201.34,22.16,18551.66,19744.45,20937.23,12.08,-1.1
271,2022-11-11 08:00:00,17602.45,17695.0,16361.6,17070.31,2022-11-12 07:59:59.999000064,-496.1,-46.52,-449.58,20128.13,37.35,18472.32,19708.3,20944.28,12.54,-0.35
272,2022-11-12 08:00:00,17069.98,17119.1,16631.39,16812.08,2022-11-13 07:59:59.999000064,-629.21,-163.06,-466.15,20041.98,34.99,18366.6,19667.14,20967.69,13.23,-0.5
273,2022-11-13 08:00:00,16813.16,16954.28,16229.0,16329.85,2022-11-14 07:59:59.999000064,-764.8,-283.41,-481.39,19951.03,33.86,18251.32,19624.01,20996.7,13.99,-0.52
274,2022-11-14 08:00:00,16331.78,17190.0,15815.21,16619.46,2022-11-15 07:59:59.999000064,-839.21,-394.57,-444.65,19849.08,31.77,18109.45,19571.6,21033.75,14.94,-0.61
275,2022-11-15 08:00:00,16617.72,17134.69,16527.72,16900.57,2022-11-16 07:59:59.999000064,-865.53,-488.76,-376.77,19758.05,34.4,17995.24,19526.21,21057.17,15.68,-0.45
276,2022-11-16 08:00:00,16900.57,17015.92,16378.61,16662.76,2022-11-17 07:59:59.999000064,-895.25,-570.06,-325.19,19677.56,37.01,17919.34,19499.21,21079.08,16.2,-0.32
277,2022-11-17 08:00:00,16661.61,16751.0,16410.74,16692.56,2022-11-18 07:59:59.999000064,-905.96,-637.24,-268.72,19592.61,35.7,17822.42,19461.62,21100.82,16.85,-0.35
278,2022-11-18 08:00:00,16692.56,17011.0,16546.04,16700.45,2022-11-19 07:59:59.999000064,-903.39,-690.47,-212.92,19510.91,36.02,17730.2,19424.08,21117.96,17.44,-0.31
279,2022-11-19 08:00:00,16699.43,16822.41,16553.53,16700.68,2022-11-20 07:59:59.999000064,-891.07,-730.59,-160.48,19431.72,36.1,17639.82,19357.47,21075.13,17.75,-0.27
280,2022-11-20 08:00:00,16700.68,16753.33,16180.0,16280.23,2022-11-21 07:59:59.999000064,-904.8,-765.43,-139.37,19354.79,36.12,17558.88,19286.81,21014.73,17.92,-0.25
281,2022-11-21 08:00:00,16279.5,16319.0,15476.0,15781.29,2022-11-22 07:59:59.999000064,-945.05,-801.35,-143.69,19268.16,33.2,17464.66,19207.56,20950.46,18.15,-0.34
282,2022-11-22 08:00:00,15781.29,16315.0,15616.63,16226.94,2022-11-23 07:59:59.999000064,-930.26,-827.13,-103.13,19169.94,30.06,17363.6,19113.07,20862.55,18.31,-0.45
283,2022-11-23 08:00:00,16227.96,16706.0,16160.2,16603.11,2022-11-24 07:59:59.999000064,-878.07,-837.32,-40.74,19087.07,35.98,17259.73,19056.71,20853.68,18.86,-0.29
284,2022-11-24 08:00:00,16603.11,16812.63,16458.05,16598.95,2022-11-25 07:59:59.999000064,-827.5,-835.36,7.86,19017.09,40.58,17178.23,19004.93,20831.64,19.22,-0.16
285,2022-11-25 08:00:00,16599.55,16666.0,16342.81,16522.14,2022-11-26 07:59:59.999000064,-784.58,-825.2,40.62,18948.99,40.55,17100.11,18960.61,20821.12,19.62,-0.13
286,2022-11-26 08:00:00,16521.35,16701.99,16385.0,16458.57,2022-11-27 07:59:59.999000064,-747.08,-809.58,62.5,18880.61,39.84,17020.51,18913.73,20806.95,20.02,-0.13
287,2022-11-27 08:00:00,16457.61,16600.0,16401.0,16428.78,2022-11-28 07:59:59.999000064,-711.56,-789.97,78.41,18812.36,39.23,16940.42,18861.52,20782.61,20.37,-0.13
288,2022-11-28 08:00:00,16428.77,16487.04,15995.27,16212.91,2022-11-29 07:59:59.999000064,-692.85,-770.55,77.7,18745.21,38.93,16863.58,18818.82,20774.06,20.78,-0.11
289,2022-11-29 08:00:00,16212.18,16548.71,16100.0,16442.53,2022-11-30 07:59:59.999000064,-651.97,-746.83,94.86,18673.86,36.68,16778.65,18771.32,20763.99,21.23,-0.14
290,2022-11-30 08:00:00,16442.91,17249.0,16428.3,17163.64,2022-12-01 07:59:59.999000064,-554.99,-708.47,153.47,18611.02,40.67,16711.91,18736.59,20761.27,21.61,-0.07
291,2022-12-01 08:00:00,17165.53,17324.0,16855.01,16977.37,2022-12-02 07:59:59.999000064,-487.55,-664.28,176.73,18570.3,51.2,16679.33,18718.08,20756.83,21.78,0.12
292,2022-12-02 08:00:00,16978.0,17105.73,16787.85,17092.74,2022-12-03 07:59:59.999000064,-419.95,-615.42,195.47,18525.45,48.75,16630.09,18683.45,20736.82,21.98,0.08
293,2022-12-03 08:00:00,17092.13,17188.98,16858.74,16885.2,2022-12-04 07:59:59.999000064,-378.75,-568.08,189.33,18485.07,50.33,16586.42,18652.07,20717.73,22.15,0.12
294,2022-12-04 08:00:00,16885.2,17202.84,16878.25,17105.7,2022-12-05 07:59:59.999000064,-324.57,-519.38,194.81,18440.0,47.44,16539.92,18622.98,20706.03,22.37,0.08
295,2022-12-05 08:00:00,17106.65,17424.25,16867.0,16966.35,2022-12-06 07:59:59.999000064,-289.54,-473.41,183.87,18402.44,50.74,16502.76,18598.66,20694.55,22.54,0.14
296,2022-12-06 08:00:00,16966.35,17107.01,16906.37,17088.96,2022-12-07 07:59:59.999000064,-249.01,-428.53,179.52,18361.99,48.63,16457.85,18566.37,20674.88,22.71,0.12
297,2022-12-07 08:00:00,17088.96,17142.21,16678.83,16836.64,2022-12-08 07:59:59.999000064,-234.55,-389.74,155.19,18326.13,50.59,16418.79,18537.95,20657.11,22.86,0.16
