,Open_time,open,high,low,close,volume,Close_time,DIF,MACD,DIF-MACD
2274,2022-04-06 02:00:00,45969.01,45987.19,45867.36,45893.04,827.14477,2022-04-06 02:59:59.999000064,-88.81876288967032,12.659231242994988,-101.47799413266532
2275,2022-04-06 03:00:00,45893.04,46050.0,45457.89,46032.5,3496.10832,2022-04-06 03:59:59.999000064,-94.80419398337835,-8.833453802279681,-85.97074018109868
2276,2022-04-06 04:00:00,46032.49,46107.58,45627.42,45877.97,1643.51855,2022-04-06 04:59:59.999000064,-110.74042411112168,-29.214847864048085,-81.5255762470736
2277,2022-04-06 05:00:00,45877.97,45958.81,45744.52,45953.55,893.79551,2022-04-06 05:59:59.999000064,-115.93490157175984,-46.55885860559044,-69.3760429661694
2278,2022-04-06 06:00:00,45953.56,46050.22,45790.72,45854.49,767.40231,2022-04-06 06:59:59.999000064,-126.58567563269753,-62.56422201101185,-64.02145362168568
2279,2022-04-06 07:00:00,45854.5,45885.7,45353.81,45497.55,1844.92296,2022-04-06 07:59:59.999000064,-161.96157353647868,-82.44369231610521,-79.51788122037347
2280,2022-04-06 08:00:00,45497.54,45506.67,44412.0,45005.88,6445.51922,2022-04-06 08:59:59.999000064,-227.0535553866066,-111.3656649302055,-115.6878904564011
2281,2022-04-06 09:00:00,45005.88,45365.48,44963.13,45188.86,1677.29334,2022-04-06 09:59:59.999000064,-260.867346803243,-141.266001304813,-119.60134549842999
2282,2022-04-06 10:00:00,45188.87,45368.29,45150.0,45220.87,848.14718,2022-04-06 10:59:59.999000064,-281.83328199514654,-169.3794574428797,-112.45382455226684
2283,2022-04-06 11:00:00,45220.86,45289.48,45139.93,45215.88,736.20798,2022-04-06 11:59:59.999000064,-295.4458718806054,-194.59274033042485,-100.85313155018056
2284,2022-04-06 12:00:00,45215.88,45375.38,45119.0,45335.34,875.62253,2022-04-06 12:59:59.999000064,-293.2145292338173,-214.31709811110335,-78.89743112271395
2285,2022-04-06 13:00:00,45335.34,45444.83,45302.0,45375.0,735.96483,2022-04-06 13:59:59.999000064,-284.9610895050355,-228.44589638988978,-56.515193115145706
2286,2022-04-06 14:00:00,45374.99,45482.5,45251.43,45464.26,1327.43298,2022-04-06 14:59:59.999000064,-268.12684368328337,-236.3820858485685,-31.744757834714875
2287,2022-04-06 15:00:00,45464.27,45507.14,45233.59,45276.04,1262.25479,2022-04-06 15:59:59.999000064,-266.89674403737445,-242.4850174863297,-24.41172655104475
2288,2022-04-06 16:00:00,45276.04,45399.28,45177.48,45366.85,1214.65814,2022-04-06 16:59:59.999000064,-255.64732985283626,-245.117479959631,-10.529849893205267
2289,2022-04-06 17:00:00,45366.85,45393.25,45205.01,45330.2,842.65329,2022-04-06 17:59:59.999000064,-246.8439731002436,-245.46277858775352,-1.381194512490083
2290,2022-04-06 18:00:00,45330.19,45453.94,45008.02,45072.53,1997.85052,2022-04-06 18:59:59.999000064,-257.6885913356746,-247.90794113733773,-9.780650198336843
2291,2022-04-06 19:00:00,45072.54,45114.27,44665.91,44819.19,3700.53654,2022-04-06 19:59:59.999000064,-283.45792367014656,-255.0179376438995,-28.439986026247055
2292,2022-04-06 20:00:00,44819.19,44999.99,44670.01,44751.0,2355.35781,2022-04-06 20:59:59.999000064,-305.85693990176514,-265.18573809547263,-40.671201806292515
2293,2022-04-06 21:00:00,44751.0,44965.83,44130.12,44165.9,4798.23749,2022-04-06 21:59:59.999000064,-366.59512139490107,-285.46761475535834,-81.12750663954273
2294,2022-04-06 22:00:00,44165.9,44496.97,43769.17,44258.99,6039.95689,2022-04-06 22:59:59.999000064,-402.57831064000493,-308.88975393228765,-93.68855670771728
2295,2022-04-06 23:00:00,44258.99,44305.39,43705.64,44168.35,3945.39906,2022-04-06 23:59:59.999000064,-433.4130223204702,-333.7944076099242,-99.61861471054601
2296,2022-04-07 00:00:00,44168.36,44274.8,43566.01,43781.3,3986.53099,2022-04-07 00:59:59.999000064,-483.50787594681606,-363.73710127730254,-119.77077466951351
2297,2022-04-07 01:00:00,43781.3,43940.38,43393.74,43815.28,3205.11503,2022-04-07 01:59:59.999000064,-514.5352641048084,-393.8967338428037,-120.63853026200474
2298,2022-04-07 02:00:00,43815.28,44298.61,43177.11,43837.63,6483.66757,2022-04-07 02:59:59.999000064,-531.1979156348098,-421.35697020120494,-109.84094543360482
2299,2022-04-07 03:00:00,43837.64,43973.01,43527.09,43754.57,2766.10858,2022-04-07 03:59:59.999000064,-544.8250310428193,-446.05058236952783,-98.77444867329149
2300,2022-04-07 04:00:00,43754.56,44041.1,43725.34,43877.45,1353.94246,2022-04-07 04:59:59.999000064,-539.4903205386363,-464.7385300033495,-74.75179053528677
2301,2022-04-07 05:00:00,43877.45,43999.0,43792.47,43845.82,977.96036,2022-04-07 05:59:59.999000064,-531.6858570890472,-478.12799542048907,-53.55786166855813
2302,2022-04-07 06:00:00,43845.81,43865.27,43484.71,43511.33,1126.17817,2022-04-07 06:59:59.999000064,-546.1951138497461,-491.74141910634046,-54.45369474340566
2303,2022-04-07 07:00:00,43511.33,43609.56,43121.0,43170.47,2146.73361,2022-04-07 07:59:59.999000064,-578.5294305272255,-509.09902139051746,-69.43040913670802
2304,2022-04-07 08:00:00,43170.47,43559.09,42727.35,42894.3,3738.44955,2022-04-07 08:59:59.999000064,-619.3003119067071,-531.1392794937553,-88.16103241295173
2305,2022-04-07 09:00:00,42894.3,43410.16,42868.81,43374.97,2224.9679,2022-04-07 09:59:59.999000064,-605.841711142406,-546.0797658234854,-59.76194531892054
2306,2022-04-07 10:00:00,43374.97,43430.0,43120.14,43350.91,1226.51086,2022-04-07 10:59:59.999000064,-590.312360559059,-554.9262847706002,-35.38607578845881
2307,2022-04-07 11:00:00,43350.92,43409.96,43157.0,43294.04,1255.75246,2022-04-07 11:59:59.999000064,-575.9549222324058,-559.1320122629613,-16.82290996944448
2308,2022-04-07 12:00:00,43294.04,43494.48,43210.47,43395.57,1169.59279,2022-04-07 12:59:59.999000064,-550.0433688741177,-557.3142835851926,7.270914711074852
2309,2022-04-07 13:00:00,43395.57,43465.18,43225.0,43399.99,1217.55336,2022-04-07 13:59:59.999000064,-523.1214012130804,-550.4757071107701,27.354305897689756
2310,2022-04-07 14:00:00,43399.99,43497.63,43300.0,43380.94,929.11382,2022-04-07 14:59:59.999000064,-497.58685217707534,-539.8979361240312,42.31108394695582
2311,2022-04-07 15:00:00,43380.94,43545.74,43366.01,43445.33,1246.42515,2022-04-07 15:59:59.999000064,-466.77412171095057,-525.2731732414151,58.4990515304645
2312,2022-04-07 16:00:00,43445.34,43553.14,43421.31,43521.92,964.22773,2022-04-07 16:59:59.999000064,-431.2039867678468,-506.4593359467014,75.2553491788546
2313,2022-04-07 17:00:00,43521.92,43521.93,43269.5,43457.98,1191.87092,2022-04-07 17:59:59.999000064,-403.5222686583729,-485.8719224890357,82.34965383066276
2314,2022-04-07 18:00:00,43457.98,43484.27,43328.99,43409.73,954.90136,2022-04-07 18:59:59.999000064,-381.0847713514231,-464.91449226151315,83.82972091009003
2315,2022-04-07 19:00:00,43409.74,43834.52,43302.01,43766.74,2809.47051,2022-04-07 19:59:59.999000064,-330.68325897303293,-438.0682456038171,107.38498663078417
2316,2022-04-07 20:00:00,43766.75,43900.99,43551.74,43554.97,1631.63551,2022-04-07 20:59:59.999000064,-304.3197577196115,-411.318548026976,106.99879030736446
2317,2022-04-07 21:00:00,43554.97,43683.86,43330.09,43659.98,2268.17802,2022-04-07 21:59:59.999000064,-271.8196953960578,-383.4187775007923,111.59908210473452
2318,2022-04-07 22:00:00,43659.98,43781.97,43352.98,43420.69,2109.61707,2022-04-07 22:59:59.999000064,-262.3476842263626,-359.2045588459064,96.85687461954376
2319,2022-04-07 23:00:00,43420.69,43572.81,43024.86,43331.81,2804.13397,2022-04-07 23:59:59.999000064,-259.02701810508006,-339.1690506977411,80.14203259266105
2320,2022-04-08 00:00:00,43331.82,43497.28,43266.68,43494.0,1567.91119,2022-04-08 00:59:59.999000064,-240.5352481456066,-319.4422901873142,78.9070420417076
2321,2022-04-08 01:00:00,43494.0,43695.12,43472.05,43657.68,1634.74431,2022-04-08 01:59:59.999000064,-210.24915774265537,-297.60366369838243,87.35450595572706
2322,2022-04-08 02:00:00,43657.68,43819.99,43514.01,43702.95,1635.98052,2022-04-08 02:59:59.999000064,-180.51345548686368,-274.18562205607867,93.672166569215
2323,2022-04-08 03:00:00,43702.96,43772.52,43375.36,43388.92,1261.65436,2022-04-08 03:59:59.999000064,-180.20994567976595,-255.39048678081613,75.18054110105018
2324,2022-04-08 04:00:00,43388.93,43600.06,43376.23,43567.36,714.68054,2022-04-08 04:59:59.999000064,-163.68394858668762,-237.04917914199044,73.36523055530282
2325,2022-04-08 05:00:00,43567.35,43596.3,43208.0,43520.07,954.30979,2022-04-08 05:59:59.999000064,-152.64330757545395,-220.16800482868314,67.52469725322919
2326,2022-04-08 06:00:00,43520.07,43635.24,43466.64,43629.73,800.61276,2022-04-08 06:59:59.999000064,-133.505901568642,-202.8355841766749,69.3296826080329
2327,2022-04-08 07:00:00,43629.72,43750.0,43425.22,43444.19,1084.24711,2022-04-08 07:59:59.999000064,-131.79168430896243,-188.6268042031324,56.835119894169964
2328,2022-04-08 08:00:00,43444.2,43527.36,43305.57,43327.46,1004.29322,2022-04-08 08:59:59.999000064,-138.25853193389776,-178.55314974928547,40.29461781538771
2329,2022-04-08 09:00:00,43327.47,43647.92,43310.0,43607.61,1021.10737,2022-04-08 09:59:59.999000064,-119.40140648980014,-166.7228010973884,47.321394607588275
2330,2022-04-08 10:00:00,43607.61,43694.15,43566.38,43615.63,772.47903,2022-04-08 10:59:59.999000064,-102.62683348955761,-153.90360757582226,51.27677408626465
2331,2022-04-08 11:00:00,43615.63,43691.83,43550.0,43605.96,547.45765,2022-04-08 11:59:59.999000064,-89.08622121313238,-140.9401303032843,51.853909090151916
2332,2022-04-08 12:00:00,43605.95,43659.83,43491.46,43543.02,509.97862,2022-04-08 12:59:59.999000064,-82.4831065098042,-129.24872554458827,46.765619034784066
2333,2022-04-08 13:00:00,43543.03,43678.2,43476.97,43654.3,659.14366,2022-04-08 13:59:59.999000064,-67.49271058542945,-116.8975225527565,49.40481196732705
2334,2022-04-08 14:00:00,43654.3,43672.53,43484.28,43573.45,1187.43884,2022-04-08 14:59:59.999000064,-61.428523344562564,-105.80372271111771,44.37519936655515
2335,2022-04-08 15:00:00,43573.45,43780.32,43416.74,43763.52,1556.4029,2022-04-08 15:59:59.999000064,-40.81506014052866,-92.8059901969999,51.99093005647124
2336,2022-04-08 16:00:00,43763.53,43970.62,43650.0,43700.33,2334.89149,2022-04-08 16:59:59.999000064,-29.240579736899235,-80.09290810497977,50.852328368080535
2337,2022-04-08 17:00:00,43700.33,43772.45,43499.83,43588.73,1233.32916,2022-04-08 17:59:59.999000064,-28.741592756996397,-69.82264503538309,41.08105227838669
2338,2022-04-08 18:00:00,43588.72,43621.85,43500.1,43558.51,887.95801,2022-04-08 18:59:59.999000064,-30.433821274091315,-61.94488028312473,31.511059009033417
2339,2022-04-08 19:00:00,43558.51,43561.37,43260.76,43298.79,1880.17355,2022-04-08 19:59:59.999000064,-52.13122172168369,-59.98214857083652,7.850926849152835
2340,2022-04-08 20:00:00,43298.79,43417.96,43079.05,43151.75,1713.44905,2022-04-08 20:59:59.999000064,-80.26620814960916,-64.03896048659105,-16.227247663018105
2341,2022-04-08 21:00:00,43151.75,43193.9,42751.01,42906.67,3636.19827,2022-04-08 21:59:59.999000064,-120.94511537205835,-75.42019146368452,-45.524923908373836
2342,2022-04-08 22:00:00,42906.66,43846.15,42888.8,43750.14,3948.19621,2022-04-08 22:59:59.999000064,-84.15240604068094,-77.1666343790838,-6.985771661597141
2343,2022-04-08 23:00:00,43750.15,43961.99,43587.23,43648.01,2407.37189,2022-04-08 23:59:59.999000064,-62.514329999961774,-74.2361735032594,11.72184350329762
2344,2022-04-09 00:00:00,43648.01,43714.97,43395.9,43433.71,1490.41591,2022-04-09 00:59:59.999000064,-61.94416409911355,-71.77777162243022,9.833607523316672
2345,2022-04-09 01:00:00,43433.71,43457.18,42801.26,43004.38,3040.57954,2022-04-09 01:59:59.999000064,-95.04008353179961,-76.4302340043041,-18.609849527495513
2346,2022-04-09 02:00:00,43004.37,43320.76,42414.0,42957.57,4995.30505,2022-04-09 02:59:59.999000064,-123.62098811829492,-85.86838482710226,-37.752603291192656
2347,2022-04-09 03:00:00,42957.56,43192.67,42657.5,42730.84,1959.31305,2022-04-09 03:59:59.999000064,-162.69137218897959,-101.23298229947773,-61.45838988950186
2348,2022-04-09 04:00:00,42730.84,42870.7,42532.96,42798.74,1269.49201,2022-04-09 04:59:59.999000064,-186.0315150114402,-118.19268884187022,-67.83882616956998
2349,2022-04-09 05:00:00,42798.75,42862.06,42450.88,42563.36,997.61688,2022-04-09 05:59:59.999000064,-220.974686567366,-138.7490883869694,-82.22559818039662
2350,2022-04-09 06:00:00,42563.36,42660.03,42241.0,42300.99,1803.83308,2022-04-09 06:59:59.999000064,-266.7633858027257,-164.35194787012065,-102.41143793260503
2351,2022-04-09 07:00:00,42300.98,42370.06,42107.14,42252.01,1518.61759,2022-04-09 07:59:59.999000064,-303.504920693078,-192.18254243471213,-111.32237825836589
2352,2022-04-09 08:00:00,42252.02,42455.66,42160.0,42435.02,1403.09674,2022-04-09 08:59:59.999000064,-314.2331896733449,-216.59267188243868,-97.64051779090622
2353,2022-04-09 09:00:00,42435.03,42466.87,42294.33,42433.4,748.41319,2022-04-09 09:59:59.999000064,-319.18675437670754,-237.11148838129245,-82.0752659954151
2354,2022-04-09 10:00:00,42433.4,42448.16,42160.63,42180.0,894.66743,2022-04-09 10:59:59.999000064,-339.64454148758523,-257.618099002551,-82.02644248503424
2355,2022-04-09 11:00:00,42180.0,42439.22,42125.48,42380.0,1000.62984,2022-04-09 11:59:59.999000064,-335.84771325266047,-273.2640218525729,-62.58369140008756
2356,2022-04-09 12:00:00,42380.0,42560.99,42341.79,42406.82,849.16273,2022-04-09 12:59:59.999000064,-326.90617872954317,-283.99245322796696,-42.91372550157621
2357,2022-04-09 13:00:00,42406.82,42640.0,42406.01,42586.04,721.25421,2022-04-09 13:59:59.999000064,-301.8785242885788,-287.56966744008935,-14.308856848489427
2358,2022-04-09 14:00:00,42586.04,42601.84,42399.72,42440.0,606.86637,2022-04-09 14:59:59.999000064,-290.47966654379707,-288.1516672608309,-2.327999282966175
2359,2022-04-09 15:00:00,42440.01,42515.0,42364.25,42481.09,596.68457,2022-04-09 15:59:59.999000064,-274.9607931934006,-285.51349244734485,10.55269925394424
2360,2022-04-09 16:00:00,42481.08,42509.04,42372.54,42463.51,594.39467,2022-04-09 16:59:59.999000064,-261.0710685662416,-280.6250076711242,19.553939104882602
2361,2022-04-09 17:00:00,42463.5,42485.44,42397.66,42443.11,475.82385,2022-04-09 17:59:59.999000064,-248.8409872365155,-274.26820358420247,25.427216347686965
2362,2022-04-09 18:00:00,42443.11,42485.44,42322.72,42480.56,584.01232,2022-04-09 18:59:59.999000064,-233.43575557092845,-266.1017139815477,32.665958410619226
2363,2022-04-09 19:00:00,42480.56,42540.0,42434.36,42445.1,580.5026,2022-04-09 19:59:59.999000064,-221.53461104010057,-257.1882933932583,35.653682353157706
2364,2022-04-09 20:00:00,42445.09,42522.44,42397.39,42506.35,707.57097,2022-04-09 20:59:59.999000064,-204.79970166648855,-246.71057504790434,41.9108733814158
2365,2022-04-09 21:00:00,42506.34,42519.29,42445.72,42456.86,576.5279,2022-04-09 21:59:59.999000064,-193.30232592743414,-236.0289252238103,42.72659929637615
2366,2022-04-09 22:00:00,42456.86,42500.2,42361.01,42460.0,892.78165,2022-04-09 22:59:59.999000064,-181.8410506227301,-225.19135030359425,43.35029968086414
2367,2022-04-09 23:00:00,42459.99,42466.91,42158.67,42260.77,1331.57722,2022-04-09 23:59:59.999000064,-186.68214774157968,-217.48950979119132,30.80736204961164
2368,2022-04-10 00:00:00,42253.02,42522.57,42183.6,42445.64,1228.98827,2022-04-10 00:59:59.999000064,-173.60013382909528,-208.71163459877212,35.11150076967684
2369,2022-04-10 01:00:00,42445.65,42613.8,42410.0,42575.67,694.01053,2022-04-10 01:59:59.999000064,-150.99958009333932,-197.16922369768557,46.16964360434625
2370,2022-04-10 02:00:00,42575.67,42631.69,42454.62,42467.82,436.61166,2022-04-10 02:59:59.999000064,-140.1752194161163,-185.77042284137173,45.59520342525542
2371,2022-04-10 03:00:00,42467.82,42583.9,42448.11,42511.94,609.0946,2022-04-10 03:59:59.999000064,-126.57761239645333,-173.93186075238805,47.354248355934715
2372,2022-04-10 04:00:00,42511.95,42638.0,42423.18,42423.18,419.45489,2022-04-10 04:59:59.999000064,-121.56230647054326,-163.4579498960191,41.89564342547584
2373,2022-04-10 05:00:00,42423.18,42584.49,42390.0,42558.06,425.13616,2022-04-10 05:59:59.999000064,-105.4879521813491,-151.8639503530851,46.375998171736
2374,2022-04-10 06:00:00,42558.06,42634.88,42501.31,42543.42,439.09087,2022-04-10 06:59:59.999000064,-92.85980620341434,-140.06312152315095,47.20331531973662
2375,2022-04-10 07:00:00,42543.42,42800.0,42488.23,42753.97,1075.30723,2022-04-10 07:59:59.999000064,-65.11171683377324,-125.07284058527542,59.96112375150217
2376,2022-04-10 08:00:00,42753.96,42776.62,42591.0,42632.32,609.62172,2022-04-10 08:59:59.999000064,-52.33402041216323,-110.52507655065298,58.191056138489756
2377,2022-04-10 09:00:00,42632.31,42786.02,42597.9,42767.23,489.67289,2022-04-10 09:59:59.999000064,-30.96455432215589,-94.61297210495357,63.64841778279768
2378,2022-04-10 10:00:00,42767.22,42896.64,42731.1,42833.03,507.70146,2022-04-10 10:59:59.999000064,-8.620219871896552,-77.41442165834216,68.79420178644561
2379,2022-04-10 11:00:00,42833.03,42891.91,42775.74,42785.72,507.09099,2022-04-10 11:59:59.999000064,5.210244097637769,-60.889488507146176,66.09973260478395
2380,2022-04-10 12:00:00,42785.72,42791.24,42706.35,42740.86,345.20871,2022-04-10 12:59:59.999000064,12.408126192320196,-46.2299655672529,58.63809175957309
2381,2022-04-10 13:00:00,42740.86,42799.0,42650.0,42656.7,471.15811,2022-04-10 13:59:59.999000064,11.192471124704753,-34.745478228861366,45.93794935356612
2382,2022-04-10 14:00:00,42656.7,42793.21,42645.5,42785.32,439.85009,2022-04-10 14:59:59.999000064,20.372770189969742,-23.721828545095143,44.094598735064885
2383,2022-04-10 15:00:00,42785.33,42796.01,42575.4,42633.59,568.83472,2022-04-10 15:59:59.999000064,15.229326207598206,-15.931597594556472,31.160923802154677
2384,2022-04-10 16:00:00,42633.59,42716.75,42564.2,42642.54,513.84297,2022-04-10 16:59:59.999000064,11.739968942689302,-10.397284287107317,22.13725322979662
2385,2022-04-10 17:00:00,42642.55,42655.94,42489.01,42523.95,630.29251,2022-04-10 17:59:59.999000064,-0.58781773429655,-8.435390976545163,7.847573242248613
2386,2022-04-10 18:00:00,42523.94,42563.62,42433.49,42530.0,592.10781,2022-04-10 18:59:59.999000064,-9.75702019934397,-8.699716821104925,-1.0573033782390446
2387,2022-04-10 19:00:00,42530.0,42715.84,42517.01,42680.36,614.98094,2022-04-10 19:59:59.999000064,-4.835147256584605,-7.926802908200861,3.0916556516162554
2388,2022-04-10 20:00:00,42680.35,42850.0,42525.0,42590.0,1188.11992,2022-04-10 20:59:59.999000064,-8.132082731557603,-7.967858872872209,-0.1642238586853937
2389,2022-04-10 21:00:00,42589.99,42663.68,42525.44,42575.53,563.57179,2022-04-10 21:59:59.999000064,-11.776780522697663,-8.7296432028373,-3.0471373198603633
2390,2022-04-10 22:00:00,42575.54,42748.08,42541.5,42698.38,647.81139,2022-04-10 22:59:59.999000064,-4.69810465509363,-7.923335493288566,3.2252308381949364
2391,2022-04-10 23:00:00,42698.38,42776.77,42650.02,42747.47,651.20995,2022-04-10 23:59:59.999000064,4.8174175164458575,-5.375184891341681,10.19260240778754
2392,2022-04-11 00:00:00,42747.48,42799.0,42659.64,42784.43,745.74316,2022-04-11 00:59:59.999000064,15.166075428431213,-1.2669328273871017,16.433008255818315
2393,2022-04-11 01:00:00,42784.43,43310.15,42784.43,43103.62,2448.37291,2022-04-11 01:59:59.999000064,48.56361566798296,8.69917687168691,39.86443879629605
2394,2022-04-11 02:00:00,43103.61,43258.83,43080.0,43107.6,863.39192,2022-04-11 02:59:59.999000064,74.49384103323246,21.85810970399602,52.635731329236435
2395,2022-04-11 03:00:00,43107.61,43290.0,43075.0,43235.77,645.97898,2022-04-11 03:59:59.999000064,104.18499947001692,38.323487657200204,65.86151181281672
2396,2022-04-11 04:00:00,43235.77,43410.3,43101.19,43101.23,924.48097,2022-04-11 04:59:59.999000064,115.52747403479589,53.76428493271934,61.763189102076545
2397,2022-04-11 05:00:00,43101.23,43198.2,42654.93,42706.0,1103.88956,2022-04-11 05:59:59.999000064,91.56915668201691,61.325259282578855,30.243897399438055
2398,2022-04-11 06:00:00,42706.71,42740.88,41868.0,42111.94,4409.45383,2022-04-11 06:59:59.999000064,24.36547036081174,53.93330149822543,-29.56783113741369
2399,2022-04-11 07:00:00,42111.93,42434.51,41980.28,42158.85,2288.70673,2022-04-11 07:59:59.999000064,-24.82255134794832,38.18213092899068,-63.004682276939
2400,2022-04-11 08:00:00,42158.85,42394.71,41755.0,42303.26,2724.82272,2022-04-11 08:59:59.999000064,-51.557411075918935,20.234222528008754,-71.79163360392769
2401,2022-04-11 09:00:00,42303.26,42414.71,42153.06,42159.32,1029.59676,2022-04-11 09:59:59.999000064,-83.39837056562828,-0.4922960907186571,-82.90607447490963
2402,2022-04-11 10:00:00,42159.32,42225.77,41800.0,41929.34,3752.11732,2022-04-11 10:59:59.999000064,-125.74056537305296,-25.54194994718552,-100.19861542586744
2403,2022-04-11 11:00:00,41929.33,42148.69,41828.74,42111.22,1326.16362,2022-04-11 11:59:59.999000064,-142.9727628390101,-49.02811252555044,-93.94465031345966
2404,2022-04-11 12:00:00,42111.21,42283.45,42084.56,42259.43,989.29185,2022-04-11 12:59:59.999000064,-143.02143307200458,-67.82677663484127,-75.19465643716332
2405,2022-04-11 13:00:00,42259.44,42312.75,42183.5,42287.6,830.96408,2022-04-11 13:59:59.999000064,-139.18251165259426,-82.09792363839186,-57.084588014202396
2406,2022-04-11 14:00:00,42287.61,42340.09,42153.8,42250.0,824.20199,2022-04-11 14:59:59.999000064,-137.58811439633428,-93.19596178998034,-44.39215260635393
2407,2022-04-11 15:00:00,42249.99,42350.29,42161.45,42305.75,963.65274,2022-04-11 15:59:59.999000064,-130.32369358989672,-100.62150814996362,-29.702185439933103
2408,2022-04-11 16:00:00,42305.74,42350.0,42079.56,42200.0,1452.29216,2022-04-11 16:59:59.999000064,-131.58292294565035,-106.81379110910096,-24.76913183654939
2409,2022-04-11 17:00:00,42200.0,42202.79,41392.8,41416.22,3808.12893,2022-04-11 17:59:59.999000064,-193.59373884608067,-124.1697806564969,-69.42395818958377
2410,2022-04-11 18:00:00,41416.22,41646.55,41215.0,41595.99,4364.96597,2022-04-11 18:59:59.999000064,-225.6308881829318,-144.4620021617839,-81.16888602114793
2411,2022-04-11 19:00:00,41595.98,41595.99,40968.11,41067.63,4229.29764,2022-04-11 19:59:59.999000064,-290.30830275530025,-173.63126228048716,-116.67704047481308
2412,2022-04-11 20:00:00,41067.64,41246.61,40916.01,41145.46,2739.34023,2022-04-11 20:59:59.999000064,-331.46447311535303,-205.19790444746033,-126.2665686678927
2413,2022-04-11 21:00:00,41145.45,41184.0,40684.8,41141.13,4059.87941,2022-04-11 21:59:59.999000064,-360.2773761254866,-236.21379878306558,-124.06357734242104
2414,2022-04-11 22:00:00,41141.13,41220.9,40716.37,40803.87,2705.43168,2022-04-11 22:59:59.999000064,-405.649794425437,-270.1009979115399,-135.54879651389712
2415,2022-04-11 23:00:00,40803.86,40989.99,40560.0,40581.51,2062.3939,2022-04-11 23:59:59.999000064,-454.31331537924416,-306.9434614050807,-147.36985397416345
2416,2022-04-12 00:00:00,40581.52,40832.55,40485.12,40764.79,3114.81231,2022-04-12 00:59:59.999000064,-472.64201908516407,-340.08317294109736,-132.5588461440667
2417,2022-04-12 01:00:00,40764.79,40896.83,40250.0,40459.07,3270.42247,2022-04-12 01:59:59.999000064,-506.00380097344896,-373.2672985475677,-132.73650242588127
2418,2022-04-12 02:00:00,40459.07,40520.45,40238.0,40509.98,1441.60443,2022-04-12 02:59:59.999000064,-522.3143275130133,-403.0767043406568,-119.23762317235645
2419,2022-04-12 03:00:00,40509.97,40598.43,39770.35,39985.33,5230.21519,2022-04-12 03:59:59.999000064,-570.9933516962847,-436.6600338117824,-134.33331788450226
2420,2022-04-12 04:00:00,39985.34,40269.6,39500.0,39838.26,4362.21223,2022-04-12 04:59:59.999000064,-614.3572213362058,-472.1994713166671,-142.15775001953875
2421,2022-04-12 05:00:00,39838.26,39916.45,39275.68,39395.29,2737.45528,2022-04-12 05:59:59.999000064,-676.6671793579517,-513.093012924924,-163.5741664330277
2422,2022-04-12 06:00:00,39395.29,39978.62,39200.0,39766.39,3367.38574,2022-04-12 06:59:59.999000064,-688.1707968466944,-548.1085697092781,-140.06222713741636
2423,2022-04-12 07:00:00,39766.39,39840.39,39372.35,39530.45,2173.79856,2022-04-12 07:59:59.999000064,-708.1626248296525,-580.119380733353,-128.04324409629953
2424,2022-04-12 08:00:00,39530.45,39852.95,39357.64,39544.31,3026.11925,2022-04-12 08:59:59.999000064,-714.6498675532857,-607.0254780973395,-107.62438945594624
2425,2022-04-12 09:00:00,39544.32,39727.8,39408.16,39504.54,2077.08447,2022-04-12 09:59:59.999000064,-714.7608427065206,-628.5725510191758,-86.18829168734487
2426,2022-04-12 10:00:00,39504.54,39550.48,39290.0,39490.0,1836.21963,2022-04-12 10:59:59.999000064,-707.862252382627,-644.430491291866,-63.43176109076103
2427,2022-04-12 11:00:00,39489.99,39750.01,39478.73,39747.13,1654.82549,2022-04-12 11:59:59.999000064,-673.878772756987,-650.3201475848903,-23.558625172096754
2428,2022-04-12 12:00:00,39747.14,39950.0,39624.71,39921.19,2169.61794,2022-04-12 12:59:59.999000064,-625.6888810530581,-645.3938942785238,19.705013225465677
2429,2022-04-12 13:00:00,39921.18,40145.0,39870.71,40105.78,2447.21004,2022-04-12 13:59:59.999000064,-566.0777820707372,-629.5306718369665,63.452889766229305
2430,2022-04-12 14:00:00,40105.78,40186.36,39834.98,39935.23,2016.83778,2022-04-12 14:59:59.999000064,-526.5280289413349,-608.9301432578402,82.40211431650528
2431,2022-04-12 15:00:00,39935.24,40196.39,39866.31,40183.97,2746.76562,2022-04-12 15:59:59.999000064,-469.69892858136154,-581.0839003225444,111.38497174118288
2432,2022-04-12 16:00:00,40183.97,40344.6,40108.31,40182.03,2076.09475,2022-04-12 16:59:59.999000064,-419.9767681445592,-548.8624738869473,128.88570574238815
2433,2022-04-12 17:00:00,40182.02,40245.48,40016.09,40212.26,1472.44762,2022-04-12 17:59:59.999000064,-373.82308953288157,-513.8545970161342,140.03150748325265
2434,2022-04-12 18:00:00,40212.25,40273.24,40094.66,40149.99,1387.97695,2022-04-12 18:59:59.999000064,-338.37011524129775,-478.75770066116695,140.3875854198692
2435,2022-04-12 19:00:00,40150.0,40464.0,40105.0,40378.0,1985.98708,2022-04-12 19:59:59.999000064,-288.54866683346336,-440.7158938956262,152.16722706216285
2436,2022-04-12 20:00:00,40378.0,40699.0,40196.48,40618.37,5896.31434,2022-04-12 20:59:59.999000064,-227.05164979788242,-397.9830450760775,170.93139527819505
2437,2022-04-12 21:00:00,40618.37,40627.48,40154.99,40401.03,4269.32189,2022-04-12 21:59:59.999000064,-193.6204068235893,-357.1105174255798,163.49011060199052
